Priority Rank,Name,Profession,Approximate Age,Date Added to Alivewatch,Change Since Last Year
987,William Kotzwinkle,Screenwriter,88,2024-01-03,▲28
988,Graham T. Allison,Political Scientist,86,2025-01-03,▲28
989,Nicky Cruz,Evangelist,88,2024-01-03,▲28
990,Ellen Taaffe Zwilich,Composer,87,2024-01-03,▲28
991,Marlo Morgan,Novelist,89,2024-01-03,▲28
992,Piers Paul Read,Writer,85,2026-01-01,🆕
993,Leroy Hood,Biologist,88,2024-01-03,▲27
994,Robert Hooks,Actor,89,2024-01-03,▲27
995,Peter Breggin,Psychiatrist,90,2024-01-03,▲27
996,Justin Francis Rigali,Cardinal,91,2024-01-03,▲27
997,Joanna Miles,Actor,86,2025-01-03,▲28
998,Dennis DeConcini,Politician,89,2024-01-03,▲28
999,Neil Sloane,Mathematician,87,2024-01-03,▲28
1000,Joe Pytka,Film,88,2024-01-03,▲28
1001,Jerry Colangelo,Basket,87,2024-01-03,▲28
1002,Barry De Vorzon,Composer,92,2024-01-03,▲28
1003,Simone Forti,Composer,91,2024-01-03,▲28
1004,Del Harris,Basket,89,2024-01-03,▲28
1005,John Irvin,Film,86,2025-01-03,▲28
1006,Ralph Gibson,Photographer,87,2024-01-03,▲28
1007,Adam Przeworski,Political Scientist,86,2025-01-03,▲29
1008,Lonnie Liston Smith,Composer,86,2025-01-03,▲29
1009,Patrick Robinson (author),Writer,87,2024-01-03,▲29
1010,Gary Chapman (author),Pastor,88,2024-01-03,▲29
1011,Ricky Tomlinson,Actor,87,2024-01-03,▲30
1012,Mike Mainieri,Composer,88,2024-01-03,▲30
1013,John Esposito,Professor,86,2025-01-03,▲30
1014,Frank Converse,Actor,88,2024-01-03,▲30
1015,Manuel Blum,Computer Scientist,88,2024-01-03,▲30
1016,John C. Wells,Linguist,87,2024-01-03,▲30
1017,James Glimm,Mathematician,92,2024-01-03,▲31
1018,Richard Zare,Chemist,87,2024-01-03,▲31
1019,Paul Winter,Composer,87,2024-01-03,▲31
1020,Otis Williams,Singer,85,2026-01-01,🆕
1021,David Jenkins (figure skater),Skater,90,2024-01-03,▲30
1022,"Christopher Tugendhat, Baron Tugendhat",Politician,89,2024-01-03,▲30
1023,Brian Bennett,Composer,86,2025-01-03,▲30
1024,Tony Hatch,Composer,87,2024-01-03,▲30
1025,Steven Lukes,Sociologist,85,2026-01-01,🆕
1026,John W. Dower,Author,88,2024-01-03,▲29
1027,Mary Ann Glendon,Diplomat,88,2024-01-03,▲29
1028,Ric O'Barry,Activist,87,2024-01-03,▲29
1029,David Price (American politician),Politician,86,2025-01-03,▲29
1030,Cleve Moler,Mathematician,87,2024-01-03,▲29
1031,Ian Underwood,Music,87,2024-01-03,▲29
1032,Tom Monaghan,Entrepreneur,89,2024-01-03,▲29
1033,Alan Ford (actor),Actor,88,2024-01-03,▲29
1034,Bill Oddie,Comedian,85,2026-01-01,🆕
1035,Zandra Rhodes,Designer,86,2025-01-03,▲28
1036,Peter Bonerz,Film,88,2024-01-03,▲28
1037,Maulana Karenga,Writer,85,2026-01-01,🆕
1038,Martin Jarvis (actor),Actor,85,2026-01-01,🆕
1039,Joyce Johnson,Novelist,91,2024-01-03,▲26
1040,Andrew Neiderman,Screenwriter,86,2025-01-03,▲26
1041,David A. Kolb,Education,87,2024-01-03,▲26
1042,Lou Holtz,Football,89,2024-01-03,▲26
1043,Carol Morris,Model,90,2024-01-03,▲26
1044,Charles Fox (composer),Composer,86,2025-01-03,▲26
1045,Chuck Robb,Politician,87,2024-01-03,▲26
1046,Bruce Welch,Guitar,85,2026-01-01,🆕
1047,James Bolam,Actor,91,2024-01-03,▲25
1048,Robin Hartshorne,Mathematician,88,2024-01-03,▲25
1049,Lawrence Pressman,Film,87,2024-01-03,▲25
1050,Barry Cunliffe,Anthropologist,87,2024-01-03,▲25
1051,BarBara Luna,Actor,87,2024-01-03,▲25
1052,Joan Tower,Conductor,88,2024-01-03,▲25
1053,Joe Gibbs,Nascar,86,2025-01-03,▲25
1054,Nancy Coover Andreasen,Psychiatrist,88,2024-01-03,▲25
1055,Jack R. Lousma,Aeronautical,90,2024-01-03,▲25
1056,John Henry Schwarz,Physicist,85,2026-01-01,🆕
1057,Tommy Tune,Choreographer,87,2024-01-03,▲24
1058,Martin Carthy,Guitar,85,2026-01-01,🆕
1059,Gloria Allred,Law,85,2026-01-01,🆕
1060,Joe Brown (singer),Guitar,85,2026-01-01,🆕
1061,Gary Bartz,Composer,86,2025-01-03,▲21
1062,Connie Mack III,Politician,86,2025-01-03,▲21
1063,John Carter (Texas politician),Politician,85,2026-01-01,🆕
1064,Bradford Parkinson,Engineer,91,2024-01-03,▲21
1065,Olu Dara,Singer,85,2026-01-01,🆕
1066,Luis Rafael SÃ¡nchez,Novelist,90,2024-01-03,▲20
1067,Billy Boy Arnold,Singer,91,2024-01-03,▲20
1068,Grace Coddington,Model,85,2026-01-01,🆕
1069,Benjamin Zander,Conductor,87,2024-01-03,▲19
1070,Tom Flores,Coach,89,2024-01-03,▲19
1071,Marian Wright Edelman,Lawyer,87,2024-01-03,▲19
1072,Juliet Mitchell,Psychologist,86,2025-01-03,▲19
1073,Renata Adler,Novelist,88,2024-01-03,▲19
1074,Tony Darrow,Actor,88,2024-01-03,▲19
1075,Keith Ward,Theologian,88,2024-01-03,▲19
1076,John Kingman,Mathematician,87,2024-01-03,▲19
1077,Danny K. Davis,Politician,85,2026-01-01,🆕
1078,Quinlan Terry,Architect,89,2024-01-03,▲18
1079,Michael Mukasey,Judge,85,2026-01-01,🆕
1080,Sam Farr,Politician,85,2026-01-01,🆕
1081,Jimmie Nicol,Music,87,2024-01-03,▲16
1082,Solomon H. Snyder,Neuroscientist,88,2024-01-03,▲16
1083,Richard Lindzen,Physicist,86,2025-01-03,▲16
1084,John Edgar Wideman,Writer,85,2026-01-01,🆕
1085,Dave Brock,Singer,85,2026-01-01,🆕
1086,Jerry Spinelli,Writer,85,2026-01-01,🆕
1087,Lesley Stahl,Journalist,85,2026-01-01,🆕
1088,Bill Parcells,Coach,85,2026-01-01,🆕
1089,Bob Lilly,Football,87,2024-01-03,▲11
1090,Tony Ross,Writer,88,2024-01-03,▲11
1091,Maury Povich,Presenter,87,2024-01-03,▲11
1092,Derek Bell (racing driver),Driver,85,2026-01-01,🆕
1093,Martin Sherman,Screenwriter,88,2024-01-03,▲10
1094,Onora O'Neill,Philosopher,85,2026-01-01,🆕
1095,Joe Alves,Film,90,2024-01-03,▲9
1096,Tony Anthony (actor),Actor,89,2024-01-03,▲9
1097,Dennis Tito,Entrepreneur,86,2025-01-03,▲9
1098,Janette Scott,Actor,88,2024-01-03,▲9
1099,"Caroline Cox, Baroness Cox",Politician,89,2024-01-03,▲9
1100,Marty Wilde,Singer,87,2024-01-03,▲9
1101,Michael Edwards (literary scholar),Writer,88,2024-01-03,▲9
1102,Bill Watts,Wrestler,87,2024-01-03,▲9
1103,Helen Donath,Singer,86,2025-01-03,▲9
1104,Philippe de Montebello,Art Historian,90,2024-01-03,▲10
1105,Denis Noble,Biologist,90,2024-01-03,▲10
1106,Ted Kaufman,Politician,87,2024-01-03,▲10
1107,Michael Cook (historian),Historian,86,2025-01-03,▲10
1108,Peter Suschitzky,Cinema,85,2026-01-01,🆕
1109,Lawrence Schiller,Film,90,2024-01-03,▲9
1110,Jeffrey Moussaieff Masson,Writer,85,2026-01-01,🆕
1111,Albert Mehrabian,Psychologist,87,2024-01-03,▲8
1112,Arthur Jaffe,Mathematician,89,2024-01-03,▲8
1113,Kim Weston,Singer,87,2024-01-03,▲8
1114,Joel Cox,Film,85,2026-01-01,🆕
1115,Bailey Howell,Basket,89,2024-01-03,▲7
1116,John C. Malone,Billionaire,85,2026-01-01,🆕
1117,Marc Norman,Screenwriter,85,2026-01-01,🆕
1118,Satch Sanders,Basket,88,2024-01-03,▲5
1119,Lucille Roybal-Allard,Politician,85,2026-01-01,🆕
1120,Michael Fried,Art Historian,87,2024-01-03,▲4
1121,Harrison Page,Actor,85,2026-01-01,🆕
1122,Bennie Maupin,Clarinet,86,2025-01-03,▲3
1123,Frank McLintock,Football,87,2024-01-03,▲3
1124,Nancy Farmer,Writer,85,2026-01-01,🆕
1125,Christina Crawford,Actor,87,2024-01-03,▲2
1126,Richard D. Ryder,Psychologist,86,2025-01-03,▲2
1127,Robert Hass,Poet,85,2026-01-01,🆕
1128,Connie Mason,Actor,89,2024-01-03,▲1
1129,Dan Burton,Politician,88,2024-01-03,▲1
1130,Larry Bryggman,Actor,88,2024-01-03,▲1
1131,Chuck Rainey,Music,86,2025-01-03,▲1
1132,Bobby Rush (musician),Composer,86,2025-01-03,▲1
1133,John Hough (director),Film,85,2026-01-01,🆕
1134,Peter Gerety,Actor,86,2025-01-03,–
1135,Dave Obey,Politician,88,2024-01-03,–
1136,Tony Palmer,Film,85,2026-01-01,🆕
1137,Charlie McCoy,Singer,85,2026-01-01,🆕
1138,Billy Hart,Music,86,2025-01-03,▼2
1139,Willie John McBride,Player,86,2025-01-03,▼2
1140,Louis Hayes,Music,89,2024-01-03,▼2
1141,David Aaker,Economist,88,2024-01-03,▼2
1142,Jon Halliday,Historian,87,2024-01-03,▼2
1143,Lucinda Childs,Choreographer,86,2025-01-03,▼2
1144,David Broome,Jumper,86,2025-01-03,▼2
1145,Gordon Milne,Football,89,2024-01-03,▼2
1146,Gerry Bamman,Actor,85,2026-01-01,🆕
1147,Marilyn Strathern,Anthropologist,85,2026-01-01,🆕
1148,Stephen J. Lippard,Chemist,86,2025-01-03,▼3
1149,Larry Bell (artist),Sculptor,87,2024-01-03,▼3
1150,Annette Peacock,Pianist,85,2026-01-01,🆕
1151,Ina May Gaskin,Midwife,86,2025-01-03,▼4
1152,Richard Chew,Film,86,2025-01-03,▼4
1153,Stephen Krashen,Professor,85,2026-01-01,🆕
1154,Clive Wearing,Conductor,88,2024-01-03,▼4
1155,Jennifer Warren,Actor,85,2026-01-01,🆕
1156,John Berendt,Writer,87,2024-01-03,▼5
1157,Tom Meschery,Basket,88,2024-01-03,▼5
1158,Robert Swindells,Writer,87,2024-01-03,▼5
1159,Jerry Scheff,Music,85,2026-01-01,🆕
1160,James E. Gunn (astronomer),Astronomer,88,2024-01-03,▼6
1161,Geoffrey Boycott,Cricket,86,2025-01-03,▼6
1162,Ben Cayetano,Politician,87,2024-01-03,▼6
1163,James Fargo,Film,88,2024-01-03,▼6
1164,Harry Northup,Actor,86,2025-01-03,▼6
1165,Roger Taylor (tennis),Player,85,2026-01-01,🆕
1166,Chu Ching-wu,Physicist,85,2026-01-01,🆕
1167,Mike Medavoy,Actor,85,2026-01-01,🆕
1168,Beth Fowler,Actor,86,2025-01-03,▼9
1169,Taylor Wang,Astronaut,86,2025-01-03,▼9
1170,Philip Proctor,Actor,86,2025-01-03,▼9
1171,Tony Asher,Songwriter,87,2024-01-03,▼9
1172,Ronald Isley,Singer,85,2026-01-01,🆕
1173,Arthur Elgort,Photographer,86,2025-01-03,▼10
1174,Martin Waddell,Writer,85,2026-01-01,🆕
1175,John Steel (drummer),Music,85,2026-01-01,🆕
1176,Norman Fairclough,Linguist,85,2026-01-01,🆕
1177,Terry Paine,Football,87,2024-01-03,▼13
1178,Averil Cameron,Historian,86,2025-01-03,▼13
1179,Marv Albert,Sport,85,2026-01-01,🆕
1180,Lance Alworth,Football,86,2025-01-03,▼14
1181,Jake Holmes,Singer,87,2024-01-03,▼14
1182,Paula Gosling,Novelist,87,2024-01-03,▼14
1183,Brian Holland,Singer,85,2026-01-01,🆕
1184,Marco St. John,Actor,87,2024-01-03,▼15
1185,Lawrence Foster,Conductor,85,2026-01-01,🆕
1186,Stanley Mouse,Painter,86,2025-01-03,▼16
1187,Mary Rand,Athletic,86,2025-01-03,▼16
1188,Roger Kellaway,Composer,87,2024-01-03,▼16
1189,Ben Jones (American actor and politician),Actor,85,2026-01-01,🆕
1190,Thomas McGuane,Writer,87,2024-01-03,▼17
1191,John De Andrea,Artist,85,2026-01-01,🆕
1192,Stephen H. Burum,Cinema,87,2024-01-03,▼17
1193,Michael Wadleigh,Film,87,2024-01-03,▼17
1194,Penny Fuller,Actor,86,2025-01-03,▼17
1195,Eddie Daniels,Clarinet,85,2026-01-01,🆕
1196,RubÃ©n Hinojosa,Politician,86,2025-01-03,▼17
1197,Matthew F. Leonetti,Cinema,85,2026-01-01,🆕
1198,"Bob Wilson (footballer, born 1941)",Football,85,2026-01-01,🆕
1199,David Parnas,Computer Scientist,85,2026-01-01,🆕
1200,Kevin Crossley-Holland,Writer,85,2026-01-01,🆕
1201,Ernest Sosa,Philosopher,86,2025-01-03,▼21
1202,Louise Sorel,Actor,86,2025-01-03,▼21
1203,Michael Gorman (librarian),Librarian,85,2026-01-01,🆕
1204,John Cornwell (writer),Novelist,86,2025-01-03,▼22
1205,Daniel Goldin,Politician,86,2025-01-03,▼22
1206,Kenneth Binmore,Economist,86,2025-01-03,▼22
1207,Richard Edlund,Special Effects,86,2025-01-03,▼22
1208,Wyche Fowler,Politician,86,2025-01-03,▼22
1209,Delia Smith,Broadcast,85,2026-01-01,🆕
1210,Lynn Hershman Leeson,Screenwriter,85,2026-01-01,🆕
1211,Laurence Tribe,Lawyer,85,2026-01-01,🆕
1212,Alan Furst,Author,85,2026-01-01,🆕
1213,Roscoe Mitchell,Composer,86,2025-01-03,▼26
1214,Jo Ann Pflug,Actor,86,2025-01-03,▼26
1215,Simon Langton (television director),Producer,85,2026-01-01,🆕
1216,Richard Tuttle,Sculptor,85,2026-01-01,🆕
1217,Frances Mayes,Novelist,86,2025-01-03,▼28
1218,David Ackroyd,Actor,86,2025-01-03,▼28
1219,Deanna Dunagan,Actor,86,2025-01-03,▼28
1220,Howard Berman,Politician,85,2026-01-01,🆕
1221,Gary K. Wolf,Writer,85,2026-01-01,🆕
1222,Dr. Demento,Music,85,2026-01-01,🆕
1223,George Smith (chemist),Chemist,85,2026-01-01,🆕
1224,Alan Lowenthal,Politician,85,2026-01-01,🆕
1225,Roy Marsden,Actor,85,2026-01-01,🆕
1226,Dory Funk Jr.,Wrestler,85,2026-01-01,🆕
1227,Philip Caputo,Journalist,85,2026-01-01,🆕
1228,Ron Jones (teacher),Teacher,85,2026-01-01,🆕
